tweet_id,target,text,span,category
1520685250627747840,Greek,"@username M..aalllll oğlu😂
Savaş yılları..bu adamlar olmasaydı..hala a****nı a****radınızı
Yunan seviyor olurdu..hoşunuxçza giderdi..TC düşmanı vatanhainleri😂😂😂",Yunan seviyor olurdu..hoşunuxçza giderdi..TC düşmanı vatanhainleri,Swearing; Insult; Defamation; Dehumanization
1556366895389057025,Jew,"@AjansFilistin Allah belani versin itrail 
Rabbim tez zamanda senin varligina son vermeyi bize görmeyi nasip eder","Allah belani versin itrail,Rabbim tez zamanda senin varligina son vermeyi bize görmeyi nasip eder","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1658593021359714048,Kurdish,@Syrkrgz2121 Karsın nüfûsunun yarısı başka milletlerden oluşur. Bütün doğu ve g. Doğuyu kürt zannediyorsun galiba ve son olarak bu partiye yıllardır verilen desteği bana verselerdi ben şimdiye kadar çoktan n azında kürt dili sorunun çözerdim. Bu kadar oyu mhpye versek onlar bile çözerdi.,bütün doğu ve g. Doğuyu kürt zannediyorsun,Exaggeration; Generalization; Attribution; Distortion
1392493898099040258,Jew,#katilisrail #TerroristIsrael https://t.co/5GYhMmll9u,"#katilisrail,#TerroristIsrael","Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion"
1568676269293805569,Greek,"@username OSMANLIYA DÜŞMAN OLAN ANCAK YUNAN,ERMENİ TOHUMU VEYA YAHUDİ BOZMASIDIR.","YUNAN,ERMENİ TOHUMU VEYA YAHUDİ BOZMASIDIR",Swearing; Insult; Defamation; Dehumanization
1550203507193614342,Jew,Kodumun itrail takımını evinde yenemiyorsun ! Türk takımları men edilsin avrupadan,Kodumun itrail,Swearing; Insult; Defamation; Dehumanization
1658092800196455936,Arab,"Aq ne online görüşmelerimi yapabiliyorum ne ailemle konuşabiliyorum ne çocuğumla ilgilenebiliyorum. Aileyle aynı kültürde değiliz, 2 . Turda sikerim kazanalım. Türkçülükte Kürtçülükte kalmayacak. Geliyor gelmete olan. Arap kültürü adım adım geldi. Kendinize gelin. Pisleşin.","Arap kültürü adım adım geldi,Pisleşin","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1392433299486912513,Jew,"Uyan Ey Müslüman! İlk Kıblen, Mübarek Mescid-i Aksa’n Elden Gidiyor! #AksadaBaskınVar #AlAqsaMosque - Kampanyaya imza ver! https://t.co/DH4wwcPBOa @ChangeTR aracılığıyla","Uyan Ey Müslüman! İlk Kıblen, Mübarek Mescid-i Aksa’n Elden Gidiyor!,#AksadaBaskınVar","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1658263881360326912,Armenian,"@ElyarMakuyi Biz onun lafını duymadık ki özür bekleyelim. Bizans artığı, ermeni iti başka ne diyecekti ki? Kendi cennet Vatanına hain olan bize mi havlamayacaktı. Boş verin bunlar ürür kervan yürür. Biz kimin ne olduğunu çok iyi biliyoruz şükür.","Bizans artığı,ermeni iti,hain olan","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1500052981038919682,Greek,@341_fatih @dateng18 @TarihteOan senin 7 ceddini sikeyim yunan tohumu,yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1391111844375453701,Jew,"##MescidiAksa

Mescid-i Aksâ'da namaz kılan Müslümanlara saldıran Yahûdî askerlerini Allâh-u Teâlâ kahreylesin, Kur'ân'da vaadettiği üzere; devletlerini param parça eylesin.#KudueseSahipCık https://t.co/eOxTghBKCR","Yahûdî askerlerini Allâh-u Teâlâ kahreylesin,devletlerini param parça eylesin","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1658029685958163968,Alevi,"@bablondyGS @_olasiliksiz @muratagirel Hocam bu ülke seçmeninin hassasiyetlerine göre su vermek zorundasınız.

1- Din ve mezhep 
Kürt, Alevi bir adaya oy verecek kafa yapısı yok sağ seçmenin. 

2-Etnik köken ve  Milli çıkarlar
Akp-Mhp seçmeni dün oy kullanmaya gitmedi, ülkeyi işgalden kurtarmaya gitti.",Alevi bir adaya oy verecek kafa yapısı yok sağ seçmenin,Exclusive/Discriminatory Discourse
1392523666332733440,Jew,"Tüm fedakarlıkları hak eden mübarek Mescid-i Aksa davasına hizmet etmek için mübarek Ramazan ayının son on gününde önemli bir cihat eylemi gerçekleştirmiş oldu...(Abd al-Fattah El-Awaisi, 12 Mayıs 2021)
#AksadaBaskınVar #MescidiAksa #israilTerorist",israilTerorist,Swearing; Insult; Defamation; Dehumanization
1563524098717655041,Greek,"Son Dakika 
TSK SINIR DIŞINDA İT AVINA ÇIKTI ONLARCA YEDİĞİ TASA SIÇAN HAİN İMHA EDİLDİ...
YA, İHA İHA
YA, SİHA SİHA
SONUNUZ YAKIN ERMENİ DÖLLERİ YUNAN ARTIKLARI GAVUR OĞLU GAVURLAR","YUNAN ARTIKLARI,GAVUR OĞLU GAVURLAR","Dehumanization,Swearing; Insult; Defamation"
1658132746215079936,Armenian,"@harrynashwells Bikere ben şunu söyleyim GAZİ MUSTAFA kemalin hatırası olan chpnin başında kökeni ermeni sırtını kandile boynunu amerikaya teslim etmiş hiçbir vasfı olmayan yolda yürümeyi bilmeyen iki cümleyi yan yana getiremeyen ZAAT olduğu sürece,bölücü hdp olduğu sürece ÜLKÜCÜ O MASAYA GELMEZ",kökeni ermeni,Exaggeration; Generalization; Attribution; Distortion
1658098215789424896,Alevi,"@jahreindota Ne alakası var alevi sünniyle aq. Bu tartışmalar niye hortluyor sürekli. Sanki bir tek sünniler, bir tek aleviler en doğru ve haklı. Sıkışınca sar aleviye türbana…","Sanki bir tek sünniler, bir tek aleviler en doğru ve haklı.,Sıkışınca sar aleviye türbana…","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse"
1658440307078320128,Arab,"Seccade Şeytanlarını,Takkeli Ümmetçileri, Karanlığın ve Kötülüğün Temsilcilerini, Türk Düşmanlarını, Arap Milliyetçilerini, Emperyalist Uşaklarını
defetmek için 2. tur kampanyası Canan Kaftancıoğlu ve Ekrem İmamoğlu'na emanet 
@Canan_Kaftanci @ekrem_imamoglu 
#HaklıyızKazanacağız https://t.co/d4PyGU9M7P","Arap Milliyetçilerini,Karanlığın ve Kötülüğün Temsilcilerini,Türk Düşmanlarını,Emperyalist Uşaklarını","Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1658682337129897984,Armenian,@KararHaber Bay Devit havadan milletvikili kazandı kendini bir b…k zannediyor CHdP koltuk için oylarını sattı bay Devit ve Becana şimdide şaibe var diyor 29mayısta millet ne vatan haini ermeni dölleri olduğunuzu gösterecek Maral hanımın milliyetçi sesi çıkmıyor Bay Kk azerileri pas geçince,vatan haini ermeni dölleri,Swearing; Insult; Defamation; Dehumanization
1658424790263136000,Arab,@DrSinanOgan @vvngukb Bozkurtlar dirilsek ne olacak ki; sağolun sayenizde Suriyeliler kalıcı olacak. 10 yıl sonra Türkiye % 50’si Arap  olacak. Sağolun Sizi çok severdim ama bir daha size sempati ve sevgi duymayacağım.,Türkiye % 50’si Arap  olacak,Exaggeration; Generalization; Attribution; Distortion
1564603788614328321,Greek,"Bıraksak bu kafalar Yunan, Fransız, İtalyan, İngiliz kuvvetlerinin Türkiye'yi işgal ettikleri günleri bayram, kutlu gün olarak kutlarlar.. https://t.co/QH4EOvowXP","Yunan, Fransız, İtalyan, İngiliz kuvvetlerinin Türkiye'yi işgal ettikleri günleri bayram, kutlu gün olarak kutlarlar",Exaggeration; Generalization; Attribution; Distortion
1386120384307679234,Jew,#Kuduesİslamındır #KuduesBizimdir #KuduesKıyamda #Kahrolsunİsrail https://t.co/JxhpZrvi1r,#Kahrolsunİsrail,Threat of Enmity; War; Attack; Murder; or Harm
1658405725540950016,Armenian,@sevilayyaziyor Bir avuç ermeni ve aleviye bu ülke yönetimini teslim etmeyiz. Kıyamete kadar artık size iktidar yüzü yok.Seninleyiz Reis. https://t.co/CoM7Zh77WM,"Bir avuç ermeni ve aleviye,size iktidar yüzü yok","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1658766084814650880,Kurdish,@kadertaciri @tayfunaydin02 @ajans_muhbir Yarrağı yemişiz zaten dostum suriyeli yarrağı ola kürt yarrağı ola ne fark ede?,kürt yarrağı ola,Swearing; Insult; Defamation; Dehumanization
