tweet_id,target,text,span,category
1500521160248811523,Greek,"@username @username Şükür bedeviyiz , ne yedigi belirsiz Rum veya Yunan tohumu değiliz :)",ne yedigi belirsiz Rum veya Yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1392419245607342081,Jew,@Beyzanur_00001 Allah belânı versin itrail,"Allah belânı versin,itrail","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1392977646724788226,Jew,"Siyonist israil'in 7 bölgesinde sirenler çalıyor
#GenocideinGaza 
#Gazze 
#GazzaUnderAttack 
#GazzedeKatliamVar",Siyonist,Symbolization
1393140337108000769,Jew,"@username Yıkılasın israil! Enkazını göreyim. Sana ülke diyenin yüzüne tüküreyim."" Necip Fazıl Kısakürek #GazzedeKatliamVar   #IsraeliTerrorism                                     .  🇹🇷🇹🇷🇵🇸🇵🇸 https://t.co/KF830HEwdE","Yıkılasın israil! Enkazını göreyim.,Sana ülke diyenin yüzüne tüküreyim.","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1531641360515620869,Greek,"Akdeniz ve Ege’de gerilimi tırmandıran, taciz ve tahriklerini seriye bağlayan Yunanistan ateşle oynamaktadır.

Miçotakis yönetimi denize dökülen vandal dedelerinden ders almamıştır.

Bu gafil zihniyetin anlaşılan odur ki denizin dibini canı tekrar çekmektedir. https://t.co/YXnMqCnwET","gerilimi tırmandıran, taciz ve tahriklerini seriye bağlayan Yunanistan,ateşle oynamaktadır,denize dökülen vandal dedelerinden ders almamıştır,gafil zihniyet,denizin dibini canı tekrar çekmektedir","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm,Symbolization,Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1390924116216238082,Jew,"Ne istiyorsunuz bu insanlardan arkadaş, ne kadar adi bir milletmişsiniz siz yaa!!! #israil #katilisrail #ayıptır #FilistinYanlızdeğildir https://t.co/qSM3fRkzTu",ne kadar adi bir milletmişsiniz,Swearing; Insult; Defamation; Dehumanization
1658437675341233920,Armenian,"@kilicdarogluk Sen nasıl bir türsün ermeni provakatör
Teröristlerle işbirliği yapıp bu Tweeti nasıl
atıyorsun hıı...ALLAH seni kahretsin...","ermeni,provakatör,ALLAH seni kahretsin","Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1393319936915820551,Jew,Siyonist itrail vahşi itrail bebek katili itrail     NE OLURSA OLSUN ALLAH C C NURUNU TAMAMLAYACAK  O KATLETTİGİN MAHSUM BEBELERİN HAKKI SANA KALMASIN KENDİ KANINIZDA BOGULACAKSINIZ İTRAİLLİLERRR İŞGALCİ İTTAİLLİLER 😡😡 https://t.co/ZXEcQyi33O,"Siyonist itrail vahşi itrail bebek katili itrail,O KATLETTİGİN MAHSUM BEBELERİN HAKKI SANA KALMASIN,KENDİ KANINIZDA BOGULACAKSINIZ İTRAİLLİLERRR İŞGALCİ İTTAİLLİLER","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1392674721976799238,Jew,"@username Siz öldürmeyi iyi bilirsiniz.
Katilsiniz!
Bebeklerin, çocukların katilisiniz. 
Teröristsiniz!
#Katilİsrail","Katilsiniz!,Bebeklerin, çocukların katilisiniz.,Teröristsiniz!,#Katilİsrail","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658708558131731968,Arab,"@turgaydemirr Vay vay öküz dile geldi. Seni Arap sevici hain ülkeyi sattınız  lan sizin ben .......,........... ........ https://t.co/fZ8ZhPu8s6",Arap sevici,Swearing; Insult; Defamation; Dehumanization
1658119840257789952,Armenian,"@JorgeWinkel @e_amyna Turkiyede irksal fay hatti yoktur ama dinsel yada inanissal fay hatlari vardir. Ornegin bir onceki baskan Abdullah Gul ve suanki istihbarat baskanimiz kürttür. PKK ermeni kokenli dinsiz bir olusumdur. Kürtleri temsil etmez. ""Temsil ediyor"" yalani, batiya soylenen bi yalandir.",PKK ermeni kokenli dinsiz bir olusumdur.,Exaggeration; Generalization; Attribution; Distortion
1394304841581727749,Jew,"Gazzede şehit düşen oğluna güzel kokular sürüp gözyaşlarıyla uğurladı.
#katilisrail 
#katilnetanyahu 
#katilamerika https://t.co/WQkoKd0rwH","#katilisrail,#katilnetanyahu,#katilamerika","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658095113539599872,Arab,"@borutegin_ Millet ittifakı seve seve şartlarimizi kabul edecek, en azından iç işleri bizim olacak ve kılıjdara oy vereceğiz... Arap düşmanlığım kemal k. düşmanlığımı golgeliyor",Arap düşmanlığım,Threat of Enmity; War; Attack; Murder; or Harm
1392446661134323713,Jew,#demirkubbehacklensin #demirkubbehacklensin #demirkubbehacklensin #IsraelTerrorist #FreePalestin #SavePalestine #AksadaBaskinVar #GazaUnderAttack https://t.co/o1CvtPAmAF,#IsraelTerrorist,Swearing; Insult; Defamation; Dehumanization
1514963198516072454,Jew,"Habis İsrail  gösterdiği sayısız mel’anete bir yenisi daha ekledi.
Geçmişte ve günümüzde cür’et ettiği pislikleri unutmayacağız..!! 

#KeepEyeOnAlAqsa
#GözümüzKulağımızAksada https://t.co/pcVJvSejEc","Habis İsrail,gösterdiği sayısız mel’anete,cür’et ettiği pislikleri","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1657916020508459008,Arab,@solcunefreti Yaw bu karıyı Arap şeyhleri 4ncu eşi olarak kullanıp silip silio duruyorlar inşallah kinimden nefretinden uyuyamıyorum,Arap şeyhleri 4ncu eşi olarak kullanıp silip silio duruyorlar,Exaggeration; Generalization; Attribution; Distortion
1658393880226562048,Arab,"@K___TURK___ Bunlara sorsan milliler milliyetçiler ama Atatürk'e düşman,Türk'e düşman Arap entarisi ile ortada gezip menfaatleri için yalamadık şey bırakmaz bu soytarı fetö yalamaları","Arap entarisi,yalamadık şey bırakmaz bu soytarı,fetö yalamaları","Symbolization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658343884672433920,Kurdish,"@matata574313543 @Meleknaz___ @hesaniko Aynısı söyledim ben de zaten. Dilim kürtçe diye artistlik taslamana ithafen yazdım, kendi kürt çevren dışında kürtçe ile iletişim kurma ihtimalin 0 ne yazık ki. Olsun siz de bizim dil diye avutun kendinizi.","Olsun siz de bizim dil diye avutun kendinizi.,kendi kürt çevren dışında kürtçe ile iletişim kurma ihtimalin 0 ne yazık ki.","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1527260415058649097,Greek,"@EliasYpsilantis @tipgenelmerkez Tecavüzcü katil ve soykırımcı arıyorsan,Yunan dedelerine sor onlar çok iyi bilir! Tabii kuyruk acın var ona veriyorum ! Bu arada dedelerimize ninelerimize yaptığınız zulümleri,değil üç kuşak 50 kuşak geçsede unutmayız! Yaktığınız evlerin izi hala duruyor","Tecavüzcü katil ve soykırımcı arıyorsan,Yunan dedelerine sor onlar çok iyi bilir!,dedelerimize ninelerimize yaptığınız zulümleri,değil üç kuşak 50 kuşak geçsede unutmayız!,Yaktığınız evlerin izi hala duruyor","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm,Exaggeration; Generalization; Attribution; Distortion"
1535365952442974209,Greek,"Yunanistan kaşınıyor 
Amerikanın gazına gelip havlamaya başladı","Yunanistan kaşınıyor,havlamaya başladı","Threat of Enmity; War; Attack; Murder; or Harm,Dehumanization"
1391800113308241922,Jew,"Terör devleti İsrail'in anladığı dilden konuşmanın vakti gelmiştir.

#KudusBizimdir 
#MescidiAksaOnurumuzdur","Terör devleti,İsrail'in anladığı dilden konuşmanın vakti gelmiştir","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
