tweet_id,target,text,span,category
1658176306746360064,Alevi,@FevziAgacdal Aynen kanka bir halta yaramayan dört partiyi yanına alması HDP nın dilinden konuşması sayısız seçimi kaybetmiş olması falan hikaye alevi ya hep o yüzden,alevi ya hep o yüzden,Exclusive/Discriminatory Discourse
1658444347795205888,Armenian,@AfsinHatipoglu Canan Kaftancıoğlu ile mi yürüyecek milliyetçi kesim Allah aşkına az biraz düşünün Ermeni kişiliği ve Atatürk için söyledikleri ortada iken,Ermeni kişiliği,Swearing; Insult; Defamation; Dehumanization
1513961804149534735,Jew,@mislamhareketi_ Allah rahmet eylesin mekanları cennet olsun inşallah #kahrolsunisrail,#kahrolsunisrail,Threat of Enmity; War; Attack; Murder; or Harm
1429191896002437123,Jew,#BlackLivesMatter #Palestina #PalestiniansLivesMatter #PalestinianLivesMatter #MescidiAksa #gazze #filistin #kudus #katilisrail #benzonaisrail 😡😡😡 https://t.co/cWNq2AsrEt,"katilisrail,benzonaisrail","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1368989827337687042,Jew,Ya Rabb itrail terör topluluğunu bizim ellerimizle helak et #DünyaKudüsHaftası,"itrail terör topluluğunu,helak et","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1392584576099311619,Jew,@username #katilisrail #KudüsKanAgliyor,#katilisrail,Symbolization
1533816525047619593,Greek,"Savaş çığırtkanlığı yapan Yunan'a bu kadar öfke kusmadınız Hanımefendi. ""Görev verilmiş"" ne demek? Kim vermiş, kime vermiş, niye vermiş, nasıl vermiş? Kapınıza bir gün gelirlerse sizi koruyacak onlar değil, buradaki insanlar. Yoksa Cumhuriyet'e de mi görev verilmiş? Kim vermiş? https://t.co/uSBXGq6oaM https://t.co/Lcwy4ZxYm7","Savaş çığırtkanlığı yapan Yunan,Kapınıza bir gün gelirlerse","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1391501302279163913,Jew,"Haydi Direnişe Destek Zamanı...

#KudüseDokun #Ramazan #KadirGecesi #Kudüs #MescidiAksa #FreeQuds #DünyaKudüsGünü #KudüsDireniyor #MescidiAksaBaskını
#FreePalestine
#QudsDay2021 
#KudüsBizimdir
#القدس_اقرب 
 #يوم_القدس_العالمي https://t.co/Hoilu9nXuY",#KudüsBizimdir,Exclusive/Discriminatory Discourse
1658219588532817920,Armenian,@Uzaktan_Gelen_ Adamlar malı aday gösteriyor millet tâbi oy vermez zekiyseniz Zeki birini bulun Ermeni dönmesine millet oy vermez gülüm,Ermeni dönmesine,Exclusive/Discriminatory Discourse
1567789838375477248,Greek,"Yunanistan'ın provokasyonlarını görmezden gelip Türkiye'yi suçladı❗️

▪️CHP'ye yakınlığı ile bilinen Fatih Portakal, Yunanistan'ın provokasyonlarını görmezden gelip, Türkiye'yi savaş çıkarmaya çalışmakla itham etti. https://t.co/pzBE6xcHR3","Yunanistan,provokasyonlarını","Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion"
1545503070343364609,Greek,Allah aşkına şu işgal kelimesini kullanmayın. Sinir uçlarıma dokunuyor. Tek başıma gider Yunanistan’ı yurt edinirim.  #AkılÇemberi,Tek başıma gider Yunanistan’ı yurt edinirim.,Threat of Enmity; War; Attack; Murder; or Harm
