tweet_id,target,text,span,category
1568820314422779904,Greek,@aykiricomtr Ne diyon lan sen Yunan tohumu. İtiraf et dedelerini denize dokmemiz zoruna gitti de mi piç kurusu,"Yunan tohumu,dedelerini denize dokmemiz zoruna gitti de mi piç kurusu","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1539919438178390017,Greek,@MusabBinUmeyr06 @garipbirvedabu @AlgabriUlviye @ATAISIK_ Uza şurdan ya ikide bir yunan tohumu dediğine göre var sende bi ermeni rum dönmeliği belli kişi kendinden bilirmiş işi,"yunan tohumu,rum dönmeliği","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658172624856334080,Alevi,"@AtakanSevgi_ Anadolu zaten oy vermedi ki. Chp diye mi oy vermemiştir yoksa Kılıçdaroğlu Alevi diye mi bilinmez tabi, ama Anadolu maalesef bizden haberdar değil, biz de onlardan haberdar değilmişiz... Yüzde 55'leri 60'ları konuşuyorduk zira...","Kılıçdaroğlu Alevi diye,maalesef bizden haberdar değil","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse"
1566880075634589697,Greek,"Türkiye’nin 18 adası, 2004’ten itibaren Yunanistan tarafından işgal edildi. Şimdi ne oldu da Sn Erdoğan, “bir gece ansızın gelebiliriz” diyor? 18 ada gece değil güpegündüz işgal edildi! Enflasyonun %184 olduğu bilgisinin açıklandığı gün, suni gündem üretmekten başka bir şey değil","Yunanistan tarafından işgal edildi,Sn Erdoğan, “bir gece ansızın gelebiliriz”","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1658490375970131968,Armenian,"Öğrenciler, sözde Ermeni soykırımı yalanını belgelerle anlattı https://t.co/0yCkjdWOwI https://t.co/q6YT4YsUBT",sözde Ermeni soykırımı yalanını,Exaggeration; Generalization; Attribution; Distortion
1562367609349324800,Greek,"@eurodolar1980x Babası ve kızı çok meraklılar asıl niyetleride bir türlü öğrenemedikleri S-400'ün nerede olduğuydu.
Diğer seçenek ABD B-52 lerine koruma görevi yapan F-16'lar taciz edildi yani B-52 lere tehdit unsuru olarak değerlendirip abd'nin kızına (yunanistan) çakabilirdik🤭, HİSAR ile.😉",abd'nin kızına (yunanistan) çakabilirdik,Threat of Enmity; War; Attack; Murder; or Harm
1548766351061405698,Greek,@username @username Türkler kuzey Kıbrısı boşuna mı işgal  etmiş. Rumlar ın Kıbrısa sivil Türkleri katletmesini izleseler daha mı iyiydi. Halen işgalci diyorsun. Sen objektif bir insan değil Yunanistan ın avukatı gibisin,"Rumlar ın Kıbrısa sivil Türkleri katletmesini izleseler daha mı iyiydi,Yunanistan ın avukatı gibisin","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1392716856478375940,Jew,"Amerikalı dingilbavullarını alıp terk etsindemiş Filistin için bence, yahudiler bavullarını da almadan biran önce kaçsınlar.çocuk katilleri.#Katilİsrail","yahudiler bavullarını da almadan biran önce kaçsınlar,çocuk katilleri","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1534966747261980673,Greek,"Yunanistan'ın burnumuzun dibindeki adaları silahlandirmasi savaş sebebidir 
Gerekli uyarı yapıldı natoya BM lere
Eyer Yunanistan bu geceden sonra hala askerlerini ve adaları silahlandiriyorsa
TC devleti bu gece savaş baslatmali yunan pici gerçek yüzümüzü gormeli","bu gece savaş baslatmali,yunan pici","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1564338091493507072,Greek,@varank Sayın bakanım yunan itleri egede sürekli uçaklarımızı taciz ediyor madem güçlüyüz vuralım. Aklıma ilk gelen bir Rum itinin şanlı bayrağımızı indirmeye çalıştığında şakağından vurulması,"yunan itleri,Rum itinin","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658112576159470080,Arab,"@jandarmaresat @_erdeem_ Kendinizi kandırın, 10-15 yık içinde Arap partisi kurulup meclise girecek! !",10-15 yık içinde Arap partisi kurulup meclise girecek,Exaggeration; Generalization; Attribution; Distortion
1390362890083909634,Jew,"@username #İsrailKaşınma 😠
#MescidiAksaKırmızıÇizğimizdir
🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷",#İsrailKaşınma,Threat of Enmity; War; Attack; Murder; or Harm
1471198206449131520,Jew,@leon_mrt Sen dur ayı….itrail,itrail,Swearing; Insult; Defamation; Dehumanization
1393641750892253186,Jew,"Filistin direnişinin füzeleriyle vurulan Aşdod Limanı!
#Filistin #FilistinDireniyor #Kudüs #Palestine #Gazze #HearGaza #HearGaze #israil #israel #IsraelTerrorist #IsraelUnderAttack #TürkiyeFilistininYanında https://t.co/9EpuMDg1ar","#IsraelTerrorist,#IsraelUnderAttack","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1658300534653166080,LGBTI+,"@sgokbakar Nasihat çeken kim?
erkek arkadaşları ile sapkın ilişkileri olan ahlaksız.
utanman olsa susar kendini unutturursun rezil.
beğenmiyorsan defol git hollandaya.","erkek arkadaşları ile sapkın ilişkileri olan ahlaksız,rezil,beğenmiyorsan defol git hollandaya","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1391143881555779587,Jew,"Irkçı terör örgütü israil mutlak şerdir...
#MescidiAksa
#DünyaKudüsGünü
#FreePalestine
#QudsDay2021 
#KudüsBizimdir
#القدس_اقرب 
 #يوم_القدس_العالمي https://t.co/OFWtceH6hE","Irkçı terör örgütü israil,mutlak şerdir","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
