tweet_id,target,text,span,category
1658058134550618112,Armenian,@umutozkk @ikalin1 Bu ülkede %45 oy alan Ermeni oldu ya onu sorguluyoruz biz de.fazla bile aldınız ne ararsan var artık chp de.😂,"Ermeni oldu ya onu sorguluyoruz,ne ararsan var artık chp de","Exclusive/Discriminatory Discourse,Dehumanization"
1658397175104040960,Armenian,@victorjacobin @busra_kapt @tanjuozcanchp Aaa çok ayp @busra_kapt sana şıllık dedi ermeni spermi :( tüh BDKNRLRMRLRMRLEMELR,ermeni spermi,Swearing; Insult; Defamation; Dehumanization
1542113073758093319,Greek,"ABD sözlerinde duruyor mu?
Veya diğer NATO ülkeleri?
Yunanistan çatır çatır adamızı işgal ediyor?
Kandırmacadan gaz almadan başka bir şey değil. Kesinlikle giremez havası estirip hiç bir hükmü olmayacak yalan taahhütler ile kaldırılmak. https://t.co/7lReKCDrrk",Yunanistan çatır çatır adamızı işgal ediyor,Exaggeration; Generalization; Attribution; Distortion
1394000784333885445,Jew,"Uyan türk kuşan kılıcı
Daim olsun hakkın kılıcı
Susan Türk'ün akan kanı
Zulüm gören Türk'ün hakkı
Hakkını yedirme Türk
Hakkını alana kadar susma
https://t.co/uYUGGFKtp1
#türkuyan #türkistandazulümvar #doguturkistandazulumvar #DoguTurkistan #tebriz #KuduesBizimdir #israilTerorist https://t.co/wUv4Dr1CZU",#KuduesBizimdir #israilTerorist,Swearing; Insult; Defamation; Dehumanization
1658076767112818944,Armenian,@mustafaaliyilm @TCMuge @umitozdag Bu post için teşekkürler...Azerbaycanı düşman olarak gören ancak ermeni olabilir... gerçek yüzlerini saklıyorlar sadece...bunlardan bir cacık olmaz...,"ermeni olabilir,bunlardan bir cacık olmaz","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse"
1391143550528675841,Jew,Yıkılasın israil. #OrdularAksaya,Yıkılasın israil,Threat of Enmity; War; Attack; Murder; or Harm
1393320352265252864,Jew,"@itsmervzn #kahrolsunisrail
#GazzaUnderAttack
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza
#HearGaza",#kahrolsunisrail,Threat of Enmity; War; Attack; Murder; or Harm
1392251987475980296,Jew,@username evet öyle maalesef korkak itrail yapıyo,korkak itrail,Swearing; Insult; Defamation; Dehumanization
1552751979843182594,Greek,@Aslidiyorki1453 Türkün dediğine değilde yunanın dediğine uy yunan tohumu seni.,yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1392026665941864448,Jew,Maalesef imanın en zayıf noktasındayız. Buğz etmekle kalıyoruz... #israiliLANETLİYORUM #israilteroerdevletidir #FilistinDireniyor #FilistinYanlızdeğildir #GazaUnderAttack #FreePalestine #SavePalestine #AksadaBaskınVar #PalestineWillBeFree #kahrolsunisrail #PalestineWillBeFree,"#israiliLANETLİYORUM,#israilteroerdevletidir,#kahrolsunisrail","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1390404371503063046,Jew,"#KuduesBizimdir 
Kahrolsun abd
Kahrolsun İsrail 
Kahrolsun İngiltere 
Kahrolsun işbirlikçi hainler https://t.co/47MGv0odIh",Kahrolsun İsrail,Threat of Enmity; War; Attack; Murder; or Harm
1489629835399819267,Greek,@izmirgibi Soysuz yunan  artıkları.,Soysuz yunan artıkları,Swearing; Insult; Defamation; Dehumanization
1394374893580472321,Jew,"İşte bu cesur ve gülen gözlerle bakan ve israil askerlerine meydan okuyan analar ve doğurduğu yiğitler kabusu olacak #Katilİsrail'in Bayıldım bu Kızkardeşime  Kalbim Gazzede
#HearGaze #DizeGeleceksiniz
İsrail👇👇👇Türkiye👇👇👇 https://t.co/XN1qwAMX2b",#Katilİsrail,Swearing; Insult; Defamation; Dehumanization
1392349259677278210,Jew,#FreePalestine #AksadaBaskınVar ey @username #IsraeliTerrorism #TelAviv #KudüsünUmuduErdoğan  ❗ https://t.co/dpsvHYoqTj,"#IsraeliTerrorism,#AksadaBaskınVar","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1393596430556741637,Jew,"Paris'te müslümanlar ayakta
Ürdün'de müslümanlar Gazze'ye yürüyor,
Türkiye'de müslümanlar ayakta

Ey terörist İsrail, yaklaşıyor yaklaşmakta olan, 
Büyük Depremi bekleyin.
#TürkiyeFilistininYanında https://t.co/sP5JexEe6s","Ey terörist İsrail,Büyük Depremi bekleyin","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1658421767562575872,Alevi,@EmrahSaldik @ilyassalmansm Az çektikya bu ayrıştırıcı dilden.o yüzden bu vurgu.30 sene kürt vatandaşa burası hepimizin ülkesi diye ikna etmeye çalıştık şimdide alevi vatandaşlara hepimizin müslüman olduğuna ikna etmeye https://t.co/NONPBccA85ık gına geldi bişeylere vurgu yapanlardan,alevi vatandaşlara hepimizin müslüman olduğuna ikna etmeye,Exclusive/Discriminatory Discourse
1658128173521859072,Alevi,"Topluma Alevi dedelerine hitap şekli ""Dede"" ""Dedem"" jargonunu hazmettirdiler. Şimdi de yine Alevi hitabıyla,  Pirom  demeye başladılar Kemal Kılıçdaroğlu'na. Laiklik elden gitmiyor ama! Din-devlet karışmıyor. Din istismarı olmuyor.Sadece küçücük bir  mezhep istismarı!",Sadece küçücük bir mezhep istismarı!,Exclusive/Discriminatory Discourse
1658032881183145984,LGBTI+,Bunlar ne istiyor biliyor musunuz CHP gelsin başa her yer kerhane olsun her yerde millet rakı içsin bizim kız kardeşlerimiz bacılarımız var biz Chpyi başa getirmeyiz nerde lgbt bireyi varsa buna oy veriyor nerde sapık yavşak pezevenk varsa Chp ye oy veriyor ben VERMEM!!!,"nerde lgbt bireyi varsa buna oy veriyor,nerde sapık yavşak pezevenk varsa","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1392808563328827397,Jew,"@Reisciyiz321 #Katilİsrail
#SoysuzlarınKabusuSoylu","#Katilİsrail,#SoysuzlarınKabusuSoylu","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1493509209937395714,Greek,"İsrail içi fokurdamaya başladı,
Fatihin fermanı geliyor..
Bizim komplo teorist savaş tüccarlarına malzeme olmaktan başka işe yaramayan abd,
Yunanistan ve Adriyatik askeri varlığını İskandinav ülkeleri, Avustralya ve Hindistan Hattına çekiyor..",Fatihin fermanı geliyor,Threat of Enmity; War; Attack; Murder; or Harm
1569662313812168704,Greek,"@gizemlly @BodrumBel Tatbikat gibi bir şeydir muhtemelen, yada yunan yine taciz etmiştir,",yunan yine taciz etmiştir,Exaggeration; Generalization; Attribution; Distortion
1391547384895873026,Jew,"Lanetliler...

#KudüseDokun #Ramazan #KadirGecesi #Kudüs #MescidiAksa #FreeQuds #DünyaKudüsGünü #KudüsDireniyor #MescidiAksaBaskını
#FreePalestine
#QudsDay2021 
#KudüsBizimdir
#القدس_اقرب 
 #يوم_القدس_العالمي https://t.co/YeLixkWdL8",Lanetliler,Swearing; Insult; Defamation; Dehumanization
1392727100398899205,Jew,"#KuduesKanAğlıyor
@username 
שאלוהי יהרוס את מי שעושה עוולות כמוך בשם אללה.  בעזרת השם
Rabbim sizin gibi zulüm yapanları kahhar ismi azamıyla kahru perişan etsin. inşallah","sizin gibi zulüm yapanları,kahhar ismi azamıyla kahru perişan etsin","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1515754780299247623,Jew,#MescidiAksa #Filistin #OrdularAksaya #RamazanTeslimiyettir #RamazanTeslimiyetZamanı https://t.co/wBjNNP26hr,,
1502566080417517572,Greek,"@username ermeni, yunan aynı gavur, uslanmaz, ancak şiddetten anlar.","ermeni, yunan aynı gavur,uslanmaz, ancak şiddetten anlar","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1557115649175994375,Jew,İsrail işgal güçlerinin saldırılarında Gazze'de yıkılan binalar… #İsrailHaddiniBil https://t.co/VxcmK3CJ3B,#İsrailHaddiniBil,Exaggeration; Generalization; Attribution; Distortion
1658017262241029888,Arab,"Sosyal medyada, ""uyarmıştık"" diyen kişilere kulak asmayın. Arap nüfusun oy oranını hesap edemiyecek kadar yozlaşmış beyinleri. Arap nüfus gerçeği var artık.","yozlaşmış beyinleri,Arap nüfusun oy oranını hesap edemiyecek kadar","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1568671386234925057,Greek,"@username @username @username #YunanTohumları
@username b.b",#YunanTohumları,Symbolization
1566426098849746945,Greek,"Yunanistan'a mesajımız net:

Belki karadan, belki havadan belki de denizden ama kesinlikle bir gece ansızın gelebiliriz... https://t.co/sqnOs1QBCm",kesinlikle bir gece ansızın gelebiliriz,Threat of Enmity; War; Attack; Murder; or Harm
1557082890776748032,Jew,"@av_hasanteke27 İTrail kaşınıyor..!

İşgalci İsrail askerlerinin Batı Şeria'daki olaylarda gerçek mermiyle yaraladığı 17 yaşındaki Filistinli de hayatını kaybetti.

#İsrailHaddiniBil","İTrail,İsrailHaddiniBil","Symbolization,Exclusive/Discriminatory Discourse"
1658468226878128128,Arab,@abdulhamid3442 @medyaadami @kilicdarogluk Hoşt it çıktığın yere ben soktum ki sen çıktın tanı olm babanı. Arap özentisi ne bok olduğu belli değil,Arap özentisi ne bok olduğu belli değil,Swearing; Insult; Defamation; Dehumanization
1523598610956693505,Greek,Atatürk'de bizden olmayan döl israfını sevmezdi emin olun siz İzmir'de denize dökülen Yunan döllerinden daha kötüsünüz #AtatürküSevmiyorum,"bizden olmayan döl israfını sevmezdi,İzmir'de denize dökülen Yunan döllerinden daha kötüsünüz","Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization"
1658091522112339968,Alevi,"@kilicdarogluk Partiyi mezhepçi alevi partisi yaptın, Atatürkçü kimseyi koymadın, basiretli bi tane adam bırakmadın. Sadece ve mütemadiyen yenildin. Bırakıp gitmeyi hiç düşünmez misin piro?",mezhepçi alevi partisi yaptın,Exaggeration; Generalization; Attribution; Distortion
1658476012794188032,Armenian,@kemalcicek06 @ekrem_imamoglu @Canan_Kaftanci Biri Türkiye Ermeni soykırımı yapmıştır diyen mahluk. Biri ibb ye terörist dolduran,"mahluk,Türkiye Ermeni soykırımı yapmıştır","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1395106656032276485,Jew,"Gündem değişiyor, 
Filistin'e 
Doğu Türkistan'a
Ve diğer Müslüman ülkelerinde zulüm aynı devam ediyor..! Kınamayı bırakın Savaşalım..!
#FilistinYalnızDeğil #Cumhurbaskanı #Erdoğan 
#OrdularAksaya
#DoğuTuerkistandaSoykırımVar 
#FilistinDireniyor https://t.co/6syjMznYq2",Kınamayı bırakın Savaşalım..!,Threat of Enmity; War; Attack; Murder; or Harm
1391647914921967625,Jew,"#MehmetçikAksaya
#KudüseDokunma #Kudüs #MescidiAksa #FreeQuds #KudüsDireniyor #MescidiAksaBaskını  #KudüsBizimdir  #MescidiAksaOnurumuzdur #AksadaSiyonistBaskın https://t.co/FG0w4D8m4t",#AksadaSiyonistBaskın,Exaggeration; Generalization; Attribution; Distortion
1390993858931085313,Jew,"Ey israil oğulları sonunuz beni kurayza bunu iyi belleyin sâ,at bin muaz ın hükmünü göreceksiniz  siz bizden üstün değilsiniz biz dinimizden kopmanın bedelini ödüyoruz.#MescidiAksaKırmızıCizgimizdir ☝️🇹🇷","israil oğulları sonunuz beni kurayza,siz bizden üstün değilsiniz","Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse"
1658147168765586944,Arab,"@aykiricomtr @Architect000000 Türkiye Cumhuriyetini yavaş yavaş araplaştırıyorlar. 
Artık diyecek birşey bırakmadınız yeter be!
Bizi arap sanıyorlar yurt dışında be!","Türkiye Cumhuriyetini yavaş yavaş araplaştırıyorlar.,Bizi arap sanıyorlar yurt dışında be!","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1531533315790061568,Greek,@DTsiafis @Grivanof @NikosDendias Ege denizini nasıl alacagımızı sende göreceksin. O kutlu savaş da devletimin bizzat yanında  yer alacağım siz yunanistanı Amerikanın köpeği haline getirdiniz kendi profesörlerinizi dinlemenizi tavsiye ederim.yunanistan ancak yeni TÜRKİYEnin vilayeti olabilir.,"O kutlu savaş da devletimin bizzat yanında yer alacağım,siz yunanistanı Amerikanın köpeği haline getirdiniz,yunanistan ancak yeni TÜRKİYEnin vilayeti olabilir","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1536374939305000960,Greek,BENDE İDDİA EDİYORUM ... OLASI BİR YUNAN SAVAŞINDA ! TAM TEŞEKKÜLLÜ SALDIRI POZİSYONU ALSA BİZİM ORDU ! ... 12 DAKİKA İÇİNDE ATİNA'YA TÜRK İSLÂM SANCAĞINI DİKERİZ https://t.co/YIlOfvBXX6,"OLASI BİR YUNAN SAVAŞINDA,TAM TEŞEKKÜLLÜ SALDIRI POZİSYONU ALSA BİZİM ORDU,12 DAKİKA İÇİNDE ATİNA'YA TÜRK İSLÂM SANCAĞINI DİKERİZ","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1390424951795208194,Jew,"Siyonistlerle diyalog, Müslümanı fasit eder (Fetö gibi) Amerikanın şirret çocuğu itrail' in güçten anlar. Kudüs özgür olana kadar DİRENİŞ   #KudüsBizimdir #QudsDay #FreePalestine","Siyonistlerle diyalog, Müslümanı fasit eder (Fetö gibi),Amerikanın şirret çocuğu itrail'","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1520576688387731456,Greek,@username @username İsrail Cumhurbşk veya Yunan bşb TRyi ülke çıkarları doğrultusunda ziyaret edince hain sömürgeci şerefsiz ülkelerin yazılarını paylaşan  ne yaptığını bilmez kişiler o ülkelerde bulunmaz,hain sömürgeci şerefsiz,Swearing; Insult; Defamation; Dehumanization
1488066534257926146,Greek,@Bodrumlu49 Yunan tohumu,Yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1535007798160916480,Greek,"Avrupa  ve ABD'li Yahudi dostlarının mantığı şu: 
Türkiye asla serbest bırakılmamalı,
Sürekli bir bela ile uğraştırılmalı. Bunu zaman zaman dışarıdan ama işbirlikçi Yunan evlatlarıyla sürekli içeriden yapmalı !Aksiyon lazım
#ŞakamızYokYunanistan

ANSIZIN GELEBİLİRİZ https://t.co/nk4WDqWTlp","işbirlikçi Yunan evlatlarıyla sürekli içeriden yapmalı,ANSIZIN GELEBİLİRİZ","Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm"
1533652582442344448,Greek,"@username Sarhoş dediler, ayyaş dediler, yunan tohumu dediler, ırkçı dediler, cani dediler, kafir dediler ama bu kadar sesiniz cikmadi. Trend neyse osunuz, populerlik neredeyse oradasiniz. Bir Türk genci ve miras bekçisi olarak sizin yerinize utanmaktan biktim artik.",yunan tohumu dediler,Swearing; Insult; Defamation; Dehumanization
1391512149005045764,Jew,"Terör Devleti İsrail GELİYORUZ.
#MehmetcikAksaya https://t.co/PSDpzVrmq5","Terör Devleti İsrail,GELİYORUZ","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1566132724255039491,Greek,"“Ankara'ya bir saatte geliriz” diyen Yunan Bakan'a ses etmeyenler,
Cumhurbaşkanı Erdoğan’ın Yunanistan’a hitaben yaptığı ""Bir gece ansızın gelebiliriz"" sözlerine sert tepki gösteriyorlar!!!
 
Yüzyıllık yalan:
“Yunan’ı denize döktük”",Yunan’ı denize döktük,Exaggeration; Generalization; Attribution; Distortion
1395512973578407942,Jew,"#فلسطين_تنتصر
#FilistinKazanıyor 
Çünkü;
İzzet ve şeref ancak Allah'a, Rasulüne ve Müminlere aittir.
Sadagallahul aziym.
Zilletinizle kahrolun!",Zilletinizle kahrolun!,Threat of Enmity; War; Attack; Murder; or Harm
