tweet_id,target,text,span,category
1536009359863468035,Greek,@username Denize döktük hadisesi ne kadar doğru koca bir soru işareti. . Denize dökecek olan Reis o da bizim Yunan lara batıyor..,Denize dökecek olan Reis o da bizim Yunan lara batıyor,Threat of Enmity; War; Attack; Murder; or Harm
1546440978105618432,Greek,"yunanistan açıktan düşmanlık ve savaş çığırtkanlıkları yaparken, hala bu ülkeye gidip tatil yapan, orada döviz bırakan tipler var. dünyada vatanseverlik duygusu bu kadar yerlerde sürünen bir kesimi başka bir yerde var mıdır, gerçekten merak ediyorum.",yunanistan açıktan düşmanlık ve savaş çığırtkanlıkları yaparken,Exaggeration; Generalization; Attribution; Distortion
1534968547834834944,Greek,"Çavuşoğlu, ""Yunanistan bu ihlalden vazgeçmezse bu adaların egemenliği tartışılır. Bu kadar açık ve net."" 

#ŞakamızYokYunanistan 
ANSIZIN GELEBİLİRİZ https://t.co/swOOTmXS5t","Yunanistan bu ihlalden vazgeçmezse bu adaların egemenliği tartışılır,ANSIZIN GELEBİLİRİZ","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1564963443534331907,Greek,"@abdullahagar2 #YunanistanAteşleOynuyor...🇹🇷🇹🇷🇹🇷

https://t.co/KjlQfs6vXh
https://t.co/0Yjr8QCG8M
https://t.co/vh9ekZGLbF
https://t.co/bZZdQdXrIZ
https://t.co/q0akrq4yYt
https://t.co/guHfuVf8dM
https://t.co/GqJyWJufAn
https://t.co/EtK1dJ2P3i
https://t.co/eEIlp7OAEj",YunanistanAteşleOynuyor,Threat of Enmity; War; Attack; Murder; or Harm
1566430312422416384,Greek,"Yunanistan'a sadece şu görüntüleri izletin, onlar bizim ne demek istediğimizi anlayacaktır…

Evet, biz bir gece ansızın gelebiliriz… https://t.co/8uRod5pnl9",bir gece ansızın gelebiliriz,Threat of Enmity; War; Attack; Murder; or Harm
1498459062580793346,Greek,@mt_goksu Sayin baskanim bu savas ortaminda imamoglunun yunan italyan israil li belediye baskanlari ve papa ile gorusmesini nasil buluyorsunuz. Bu savas ta arka kapilarda baska planlar mi var . Neden ise bu sahsi ulke icin cok tehlikeli buluyorum. İngiliz buyukelciler abd li burokratlar…,imamoglunun yunan italyan israil li belediye baskanlari,Exaggeration; Generalization; Attribution; Distortion
1566178519599677441,Greek,Yunanistan kaşınıyor bencede biraz kaşıntılarını giderelim..,"Yunanistan kaşınıyor,bencede biraz kaşıntılarını giderelim","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1534941293759156224,Greek,"@username Bismillah başladık

#ŞakamızYokYunanistan

ANSIZIN GELEBİLİRİZ

BedrinArslanları","#ŞakamızYokYunanistan,ANSIZIN GELEBİLİRİZ","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1556853843043942400,Greek,"@BOLDmedya Sizin bu ülkeye yaptığınız hainliği Yunan yapmadı siz Amiralin kızının odasına kamera koyacak kadar hainsiniz subay diye soktuğınuz, ajanların hepsi hırsız abilerine çalışan vatan haini pısırık korkak şerefsiz.",hainliği Yunan yapmadı,Exaggeration; Generalization; Attribution; Distortion
1568884492776898560,Greek,"1) GEÇEN haftayı, Yunanistan’ın hadsizliğini ve şımarıklığını konuşarak geçirdik ve Erdoğan’ın Yunanistan’a verdiği “Bir gece ansızın gelebiliriz” ayarı ile bitirdik.
Yunanistan geçen hafta NATO görevi icra eden F-16’larımıza radar kilidi attı, malûmunuz. Hem de iki kez!","Yunanistan’ın hadsizliğini ve şımarıklığını,“Bir gece ansızın gelebiliriz”","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1554417724549435392,Greek,"Yunanistan silahlanmaya doymuyor, bu kez ABD’den 40 adet savaş helikopteri istediler
https://t.co/pT0SZkQjmb",Yunanistan silahlanmaya doymuyor,Exaggeration; Generalization; Attribution; Distortion
1565034588862390274,Greek,Yunan köpeğini masa yapma#Katil abd,Yunan köpeğini,Swearing; Insult; Defamation; Dehumanization
1568698575064006656,Greek,"@username @username @username #YunanTohumları 
 ●",#YunanTohumları,Symbolization
1569672241930969090,Greek,@username Başkan bu senin agamemnon sevdası nerden geliyor sana bir akraban falanmı biz merak ettik sen açıkla bakalım kimmiş bu agamemnon tarihi bir ilişkin olmalı gemiye adını verdiğine göre biz yunanı denize döktük sanıyoruz ama malesef yunan sevgisi sizin içinize kaçmış. Anladın sen.,"biz yunanı denize döktük sanıyoruz,yunan sevgisi sizin içinize kaçmış","Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse"
1541485882967998465,Greek,"@saliheslem @yldrm_zeynebb @BedrinMerdi @EyupBol1 @rcpatm @EzgiMaktav @ilyasbozkurt_27 @RecepBattal35 @Kankal_ekrem @E_HZur_RTE_ @KRADDURAN3 @_AnkaraCaps_06 @ErcanVeske @arif5060 @Serendibli2053 Yunanistan’ın yasak olan adaları silahlandırması savaş sebebidir.!

REİS EMİR VER
#CumayıAtinadaKılalım

BedrinArslanları  🇹🇷

 https://t.co/WQScnyiR1I","Yunanistan’ın yasak olan adaları silahlandırması savaş sebebidir,REİS EMİR VER,#CumayıAtinadaKılalım","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1568672499285499912,Greek,"@kurtbalam Tespit yerinde.

#YunanTohumları",#YunanTohumları,Symbolization
1549706350216810498,Greek,"@Emelce0606 Ne mallar ya,işgal etmek isteseydik eğer bir tane bile rum kalırmıydı acaba, nasıl İzmir’de Yunan’ı denize döktük onları da ya denize dökerdik ya da toprağa gömerdik. #KıbrısBarısHarekatı","Ne mallar ya,bir tane bile rum kalırmıydı acaba,İzmir’de Yunan’ı denize döktük,denize dökerdik ya da toprağa gömerdik","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1568831131717619714,Greek,@username Yunan 16 adayı işgal ettiğinde niye böyle konuşmuyorsun şimdimi aklına geldi Yunan düşmanlığı,Yunan düşmanlığı,Threat of Enmity; War; Attack; Murder; or Harm
1566336134975832064,Greek,"@username Merak ediyorum Yunanistan 17 adayı işgal ederken neredeydi başımızdaki kişiler?
Neden izin verildi isgallere ?
Bu bir seçim yatırımı mi ?",Yunanistan 17 adayı işgal ederken,Exaggeration; Generalization; Attribution; Distortion
1568505929015894016,Greek,"Medeniyet değerlerimizle alakaları olmadığı halde, içimizde bizdenmiş gibi görünüp yaşayanlar...
Müslümanlara karşı yunan ve ermenlden daha gavur, Yahudi den daha sinsi ve aziz İslâm'a, emir ve nehiylerine karşı düşmanlar... https://t.co/ayYIuUEr0v","yunan ve ermenlden daha gavur,daha gavur,İslâm'a, emir ve nehiylerine karşı düşmanlar","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm"
1485319031993294857,Greek,"@username Yunanistan ile enine sonunda bir savaş olacak ama benim tahminim bunun hemen olmayacağı yönünde, bizden masada aldıklarını sahada geri verecekler!",Yunanistan ile enine sonunda bir savaş olacak,Threat of Enmity; War; Attack; Murder; or Harm
1547507066176258048,Greek,"@fatmayo8 @dbdevletbahceli Yani bizim yüksek sesle itiraz etmemiz siyaset gereği.
Ses çıkarsak da çıkarmasak da sahipleri Yunanistan'ı silahlandırmaya devam edecek, yapmak istedikleri ileride Türkiye'yi işgal. Başaramayacaklar ama hedefleri o.","sahipleri Yunanistan'ı silahlandırmaya devam edecek,yapmak istedikleri ileride Türkiye'yi işgal","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1530824638829305857,Greek,"""Zulüm 1453"" yunan ve Ermeni tohumu chpliler için zulüm 1453 başladı hala devam ediyor","yunan ve Ermeni tohumu,zulüm 1453","Swearing; Insult; Defamation; Dehumanization,Symbolization"
1506191891645272066,Greek,@Atasininevladi Bu soysuz kesin yunan tohumudur,"soysuz,yunan tohumudur","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1568526979061645313,Greek,"@elonue Gavur oglu gavur, işkenceci darbeci babanın yunan oglu.","gavur oglu gavur,işkenceci darbeci babanın yunan oglu","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1571766312006995969,Greek,“Yıllardan beri vatan toprağımız orada Yunan işgali altında ama hala daha 'Bir gece ansızın gelebiliriz' diyorlar.,"Yunan işgali,'Bir gece ansızın gelebiliriz'","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1534949064466472961,Greek,"@username 
Ey Yunanistan,
Türkiye 🇹🇷 ile dans etmeye kalkma 💃🕺
Yorulur , yolda kalırsın.

ANSIZIN GELEBİLİRİZ 

#ŞakamızYokYunanistan https://t.co/jlvi2H6lFR","ANSIZIN GELEBİLİRİZ,#ŞakamızYokYunanistan","Threat of Enmity; War; Attack; Murder; or Harm,Exaggeration; Generalization; Attribution; Distortion"
1522899606924894209,Greek,Yunanistan ile kaosa hazır mısınız? Hemde savaş tadında yakındır,"kaosa hazır mısınız?,savaş tadında","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
1568222726992568321,Greek,@username @username @username Ben sana bişi yaptım sen merak etme. Yunan tohumu. Geldikleri gibi gitmediler işte be Paşam. Kimi itini bıraktı kimi de böyle p*çini. https://t.co/5qtW6YQy6L,"Yunan tohumu,Kimi itini bıraktı kimi de böyle p*çini","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1568597079215177730,Greek,"Yavşak,Yunan Tohumu!!! Irakta,Yemende,Trablusgarpta,Kafkasyada,Balkanlarda,Çanakkalede hangi devlet ? Hangi saltanat? Hangi ordu savaştı? https://t.co/GNaJNbpylR","Yavşak,Yunan Tohumu",Swearing; Insult; Defamation; Dehumanization
1535679630497263618,Greek,"Yunan adalara asker çıkarırken sesi çıkmayan Ekrem İmamoğlu, cumhurbaşkanımızın adalardan askerleri geri çekin uyarısından sonra; 
“Sesimiz, savaş isteyenlerin seslerini bastırsın. Kendimiz için ne istiyorsak, komşumuz için de aynısını isteyelim.""
demiş.
Rum musun Türk mü Ekrem?","Yunan adalara asker çıkarırken,Rum musun Türk mü Ekrem?","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse"
1565623357869023233,Greek,Zaten bizim olan adalarımızı geri aldığımızda suratının şekli ne olacak acaba yunan tohumu https://t.co/y15Ov5zEPg,"bizim olan adalarımızı geri aldığımızda,yunan tohumu","Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1566883153461002240,Greek,"#Yunanistan;
Siyasi,ekonomik ve askeri olarak dengimiz değildir.
 
Çat,çaktı ve golllllllllll.🇹🇷

Bir gece ansızın.....

#YunanistanAteşleOynuyor","dengimiz değildir,Bir gece ansızın","Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm"
1534995692682371074,Greek,"@username Yunan Basını:
-Türkler Ayasofyayı açarsa bizde Atatürk hakkinda olan bilgileri dünyaya açıklarız. Demişlerdi

Nasıl bir tehdit bu, ya da tehdit mi bu 
#ŞakamızYokYunanistan

ANSIZIN GELEBİLİRİZ",ANSIZIN GELEBİLİRİZ,Threat of Enmity; War; Attack; Murder; or Harm
1566444021190479873,Greek,Doğru dur Yunanistan Bir Gece Ansızın Gelebiliriz Yeterki @RTErdogan Reis desin Akilli Ol 🇹🇷👍 https://t.co/i2VxJ08Thd,Bir Gece Ansızın Gelebiliriz,Threat of Enmity; War; Attack; Murder; or Harm
1538831947895545857,Greek,yapmış olduğum akademik kariyere ve savaş araştırmalarima (metal fırtına okudum) güvenerek diyorum ki yoğurt hırsızı yunan piçlerini tabak gibi kırarız,"yoğurt hırsızı,yunan piçlerini,tabak gibi kırarız","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1564934394216865793,Greek,@username Eko yunan gâvuru duymasın afaroz ederler,yunan gâvuru,Swearing; Insult; Defamation; Dehumanization
1568512204218982400,Greek,"@username 9 Eylül de ne oldu? 
Kimi denize döktük? 
Peki bu övgüler dizdiğin kişiler kime sövdü? 
Kime tek kelime etmedi? 
9 Eylül de denize dökülen Yunan gavurunun gayri meşru p.ç leri atalarımıza sövüyor ve sizde bunu alkışlıyorsunuz öyle mi? 
Yoksa siz de mi? 
Yazıklar olsun.",denize dökülen Yunan gavurunun gayri meşru p.ç leri,Swearing; Insult; Defamation; Dehumanization
1536374939305000960,Greek,BENDE İDDİA EDİYORUM ... OLASI BİR YUNAN SAVAŞINDA ! TAM TEŞEKKÜLLÜ SALDIRI POZİSYONU ALSA BİZİM ORDU ! ... 12 DAKİKA İÇİNDE ATİNA'YA TÜRK İSLÂM SANCAĞINI DİKERİZ https://t.co/YIlOfvBXX6,"OLASI BİR YUNAN SAVAŞINDA,TAM TEŞEKKÜLLÜ SALDIRI POZİSYONU ALSA BİZİM ORDU,12 DAKİKA İÇİNDE ATİNA'YA TÜRK İSLÂM SANCAĞINI DİKERİZ","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm"
