tweet_id,target,text,span,category
1534981366793883648,Greek,"Bardak zaten doldu fazlasıyla damlayana yazık olacak yunan..
#SakamızYokYunanistan https://t.co/KBHFZnjWOe",damlayana yazık olacak yunan,Threat of Enmity; War; Attack; Murder; or Harm
1529488824878907394,Greek,"@username Lan yavşak türk takımı efes slukas gibi o.çocuğunun oynadığı yunan gavur takımıyla oynarsa safımı belli.Ergin Ataman kocanız oldu diye ağzınıza sürekli sıçıyor diye salak salak istediğinizi düşünebilirsiniz.projenizin içine sıçtı la Ergin hoca,Obradoviç rezil olduğu için kaçtı 😀","yavşak,o.çocuğunun,yunan gavur","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1568967256586985474,Greek,@ATAISIK_ Biz OSMANLI TORUNUYUZ siz Yunan tohumu,siz Yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1538305632079597569,Greek,"@EylemCulculoglu 🙃 bu mesaj ne demek yunanistan bize savasmi edecek 
Türkler dogarken kulana ezan okunur biz savasmak icin dogariz bize savas dügündür.",yunanistan bize savasmi edecek,Threat of Enmity; War; Attack; Murder; or Harm
1570041835661271041,Greek,"@username @username Vatanı 3yıl işgal eden yunanı izmire kovalayarak gönderen kuvayi milliye ruhudur.
Bu mücadeleyi engellemeye çalışan, idamfermanları çıkaran kuvayi inzibatiye (halife ordusu) dir. 
Gel görki vahdettine sahip çıkanlar, kuvayi milliyecilere bugün ""yunan"" diyor. Siyasal islam budur.",Vatanı 3yıl işgal eden yunanı,Exaggeration; Generalization; Attribution; Distortion
1543710633803268096,Greek,"NATO zirvesinden, Yunan gavuru da dahil olmak üzere zaferle döndüğümüzü tüm dünya gördü ve kabul etti ama ama ne kemal ne meral ve nede diğer zillet güruhu bunu görüp hazmedip sindiremediler.Yani buna sedece @username düşmanlığı diyemeyiz, bu çok masumane bir görüş olur.",Yunan gavuru,Swearing; Insult; Defamation; Dehumanization
1567727467229581312,Greek,"@MehmetArdic_ kesinlikle Filistin. Türkiye'yi sosyal medyada bile her alanda destekleyeceğiz. Sizi temin ederim Gazze direnişi ""eğer savaşabilirlerse"" bir hafta içinde Yunanistan'ı işgal edecek.",bir hafta içinde Yunanistan'ı işgal edecek,Threat of Enmity; War; Attack; Murder; or Harm
1542816648989655041,Greek,@username Bu sefer Yunanistan diye bir yer kalmaz bombayla silahla savaş kazanılmaz çoktan çok azdan hiç bir bok beyinli Yunan köpeği kalmaz dese biri bu aptallara,hiç bir bok beyinli Yunan köpeği,Swearing; Insult; Defamation; Dehumanization
1534954043163942915,Greek,"@username ABD’nin Yunanistan’da 9 askeri üssü var. Peki bu üsler kime karşı kuruluyor? Sorulduğunda Rusya' ya karşı kurduklarını söylüyorlar.. 
Eee.. Kusura bakmasınlar biz bunları yemeyiz... 
#ŞakamızYokYunanistan 
ANSIZIN GELEBİLİRİZ",ANSIZIN GELEBİLİRİZ,Threat of Enmity; War; Attack; Murder; or Harm
1568609714946342913,Greek,@username @username Anladinmi ismi türk ama Yunan tohumu olan adi sifatsiz herif ....seni kime ne satıyorsun ırkçı zirvanasi,ismi türk ama Yunan tohumu olan adi sifatsiz herif,Swearing; Insult; Defamation; Dehumanization
1565620340071489537,Greek,"Türküz diyemeyip,argüman koyacak birikimi olmayan biri Yunan'a yaranmak için orta yol buluyor ve Anadoluluyuz diyor karşısındaki arvanit/vlah döl çorbası ürünü ise ona""hayır hiçbir şey değilsin""diyor. Efe hocam dediği kişi de Kastamonulu olup kendini 🇨🇦'da yunanım diye satan biri https://t.co/77ArFKoRQT",arvanit/vlah döl çorbası,Swearing; Insult; Defamation; Dehumanization
1568356741494226945,Greek,"Tunç Soyer Yunan tohumu dur.
Bu akşam tescillendi 😡 https://t.co/byjfJfGtch",Yunan tohumu dur,Swearing; Insult; Defamation; Dehumanization
1527611379292815361,Greek,"@username Ee işte o ayaklandıran adam olmasaydı en fazla 10 sene içinde tüm ülke işgal edilmiş, ve deden ya Yunan, ya Ermeni ya Fransız ya da İngiliz olacaktı. Gerçi Atatürk düşmanı adamsın, soyun Yunandır senin","Gerçi Atatürk düşmanı adamsın, soyun Yunandır senin",Exclusive/Discriminatory Discourse
1567654855275069442,Greek,@username @username @username @username @username 4 km2 aldık tüm Yunan’ı denize döktük.Meriç nehrini sınır kabul ettik tamam ya hiç gidip bakılmaz mı nehrin kollarını hep bizim tarafa girintili olan kolları seçilmiş bari burada Yunan yardıma girinti yapan kolları sayılsaydı 4km2 fazla yer alınırdı coğrafya bilmezsen kaybedersin,tüm Yunan’ı denize döktük,Threat of Enmity; War; Attack; Murder; or Harm
1555878584589455360,Greek,@username Laikliğin İslam'a karşı yada şeriat a karşı olduğunu nereden çıkardın fesli deli kadir 🤔 İngiliz yalakası Yunan dölü deli kadir 😉 Bu tıp soruları öbür tarafta rabbim soracak sen böyle soru sorarak şirk kosmuyormusun 😉 Neden bu şeriat i savunduğunu iddia eden güruh şirk icinde,Yunan dölü deli kadir,Swearing; Insult; Defamation; Dehumanization
1529419866792411136,Greek,"@username Ya Sohbetin tamamını görmemişsin
Yada Yunan tohumu olduğun için iftiradan başka bişey bilmiyorsun",Yunan tohumu olduğun için iftiradan başka bişey bilmiyorsun,Swearing; Insult; Defamation; Dehumanization
1568532363751088129,Greek,"Terbiyesiz yunan yine konuşmuş, gavur ürür kervan yürür. Atatürk yanlış yapmış bunları izmirden değil Yunanistan sınırından dışarı dökecekti. #HaddiniBilTunçSoyer",Yunan yanlış yapmış bunları izmirden değil Yunanistan sınırından dışarı dökecekti,Threat of Enmity; War; Attack; Murder; or Harm
1539711845996630016,Greek,"📌 Yunan yine bildiğiniz gibi düşmanca tavırlar içerisinde tabi arkasındaki ABD ve AB içerisinden aldığı güç ile bunu yapmakta.

📌 İçimizde kendisine Atatürkçü deyipte  Yunanistan’ın isgal ettiği adalara tatile gidip sirtaki oynayanlara duyurulur. #SonDakika #Erdoğanasözver https://t.co/XSvDwL4INn",içimizde kendisine Atatürkçü deyipte  Yunanistan’ın isgal ettiği adalara tatile gidip sirtaki oynayanlara duyurulur,Exclusive/Discriminatory Discourse
1563805528870031360,Greek,@username @username yunan tohumu inönü varken dökebilirmiyiz,yunan tohumu inönü,Swearing; Insult; Defamation; Dehumanization
1569256698539376640,Greek,"Bakan Çavuşoğlu: Yunanistan kaşınmaya devam ediyor https://t.co/ZlcxdwU0oL 
#Ordu #orduduysun #OrduBüyüksehirBelediyesi #DrMehmetHilmiGüler #haber #Orduhaber #Yunanistan #politics #PoliticsLive #Politica",Yunanistan kaşınmaya devam ediyor,Threat of Enmity; War; Attack; Murder; or Harm
1556393952978386947,Greek,@Ben__Caca Bunlar Yunan tohumu tipikler,Yunan tohumu tipikler,Swearing; Insult; Defamation; Dehumanization
