tweet_id,target,text,span,category
1657996401190620928,Alevi,@Trabzon85471200 @ekrem_imamoglu kim? Daha Tuncelili Alevi keMAL i yenemiyor . Bir Karadenizli olarak utandım Reis den.  Reisi 3 ayda 2 kere yenen İMAMOĞLU 1 numara Trabzonlii,Daha Tuncelili Alevi keMAL i yenemiyor,Swearing; Insult; Defamation; Dehumanization
1658009740398543104,Alevi,"@AsyaBalluca Bir alevi olarak söylüyorum Asil dalyaraklar alevilere kimsenin oy vermicegini bildiği halde Kılıçdaroğlu huloglugu yapan alevilerdir amk !
Artik cuvaldizi kendinizr batirin!",Asil dalyaraklar alevilere kimsenin oy vermicegini bildiği halde Kılıçdaroğlu huloglugu yapan alevilerdir amk,Swearing; Insult; Defamation; Dehumanization
1658023853698736128,Alevi,@oceanids__ @alynzn @ananbenissever Kitle muhafazakar milliyetçi ülkücü sen PKK destekçileri ile bir olup üstüne inança saygısızlık edip Alevi lider çıkaracaksın Sünni muhafazakar insanlar sana oy atacak tanıyın Anadolu’yu artık tanıyım bu insanları ve saygı duyum yoksa çok daha kaybedersiniz,sen PKK destekçileri ile bir olup üstüne inança saygısızlık edip Alevi lider çıkaracaksın,Exaggeration; Generalization; Attribution; Distortion
1658053150589239040,Alevi,@feyzaltun Halamı eridiğinizi görün artık ana muhalefet bile değilsiniz Türk milliyetçileri oyunu %26 ya taşıdı chp hdple açık ve net içiçe geçmiş kapanması gereken terör partisidir chpdeki bölücü ayrılıkçı alevi ve kürtler olduğu sürece kaybedecektir,chp hdple açık ve net içiçe geçmiş kapanması gereken terör partisidir chpdeki bölücü ayrılıkçı alevi ve kürtler olduğu sürece kaybedecektir,Exaggeration; Generalization; Attribution; Distortion
1658113233851497984,Alevi,"@umaydoktrin Gerçek bir cumhuriyetçi mi? Atatürk'ün takipçisi mi? Yoksa Türkiye'yi bölmek ve zayıflatmak isteyen İran'a bağlı bir Alevi mi?
Laik dini bir işaret takıyor mu? https://t.co/ikgvwrWjqs",Türkiye'yi bölmek ve zayıflatmak isteyen İran'a bağlı bir Alevi mi,Exaggeration; Generalization; Attribution; Distortion
1658163300436259072,Alevi,@kemalozturk2020 İyi akşamlar kemal bey instegram hesabınızada yazdım ama ben sinan oğana oyumu verdim ve ikinci turda oy kullanmayı düşünmüyorum ve sinan bey bize şurayı desdekliyelim dese dahi onu dinlemeyiz heleki alevi olan lgbd ci olan demirtaşcı yani pkk olan kılıçtaroğunu kesinlikle,heleki alevi olan lgbd ci olan demirtaşcı yani pkk olan kılıçtaroğunu kesinlikle,Exaggeration; Generalization; Attribution; Distortion
1658175227983977984,Alevi,@basgancokfevri Ciddi şekilde alevi lobisi var. Ve bunların büyük bir kısmı dersimci lobi. Bunların alayını tasfiye edip yerine ulusalcıları alacaksın.,Ciddi şekilde alevi lobisi var. Ve bunların büyük bir kısmı dersimci lobi. Bunların alayını tasfiye edip,Exaggeration; Generalization; Attribution; Distortion
1658206215023762944,Alevi,@umaydoktrin @kilicdarogluk Siz de şunu anlamıyorsunuz kardeşim adam Türk değil ki miliyetci olsun. Alevi maskeli ermeni bu adam. CHP'yi ele geçirmişler. Buna oy veren kamalistler şaşırmış akıl tutulması yaşıyorlar,Siz de şunu anlamıyorsunuz kardeşim adam Türk değil ki miliyetci olsun. Alevi maskeli ermeni bu adam.,Swearing; Insult; Defamation; Dehumanization
1658381906323418880,Alevi,"@OkanBaskan10 @aliaktas7 Valla gardas alevi koylerindeki sonuclara bakiyorumda,
Cemevini acan akparti
Suyu elektrigi bedava yapan akparti
Devlette baskanlik veren akparti
Zulum gordukleri chp
Oylar chp ye..
Ben bundan mezhepcilik yapiyorlar anlarim..
O halde mezhepciyim bir aleviye asla oy vermem.
NOKTA.",mezhepciyim bir aleviye asla oy vermem,Exclusive/Discriminatory Discourse
1658423605900747008,Alevi,@sevdaturkusev @EmniyetGM şeref.sizlerin gerçek yüzü bu şerefsiz alevi türkiyeye geldiği zaman emniyetten sonra bende ağırlarım bunu !,şerefsiz alevi türkiyeye geldiği zaman emniyetten sonra bende ağırlarım bunu,Swearing; Insult; Defamation; Dehumanization
1658531931753968128,Alevi,@Siyahisolkanat Alevi dedesi Kemal Yalandaroğlu yalan söyleyecek değil ya! Adam kazandım diyor YSK kim heblubehajslal https://t.co/eVBJJGdxBy,Alevi dedesi Kemal Yalandaroğlu,Swearing; Insult; Defamation; Dehumanization
