tweet_id,target,text,span,category
1659357610502508545,Immigrant-Refugee_Arabic,يا ريت يتعمل حمله توقيع للمصريين علي الموافقه علي ترحيل اللاجئيين من مصر,ترحيل اللاجئيين من مصر,Exclusive/Discriminatory Discourse
1659663983383642124,Immigrant-Refugee_Arabic,عقبال ترحيل السوريين من مصر وجودهم خطر و ظلم للمصريين,"ترحيل السوريين من مصر,وجودهم خطر و ظلم للمصريين","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1659280093288464384,Immigrant-Refugee_Arabic,"وتجي السنغوليه تقارن حالها فينا  طبعا محد يعترف بهالشي الا الواثقات بنفسهم مو السنغوليات 
@karizma14195583
 #ترحيل_المغربيات_مطلب_امني #ترحيل_المغربيات_مطلب2","السنغوليه تقارن حالها فينا,مو السنغوليات","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse"
1658211767476953116,Immigrant-Refugee_Arabic,لا هذول كانوا جواسيس ومنعا للمصائب تم ترحيل الكل,"كانوا جواسيس,منعا للمصائب تم ترحيل الكل","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse"
1658112285615742977,Immigrant-Refugee_Arabic,اول خطوة ترحيل كل شمالي من الجنوب,ترحيل كل شمالي,Exclusive/Discriminatory Discourse
1658438991752880128,Immigrant-Refugee_Arabic,صح عليك اخوي ليث الادارات ترحيل والكيان ثابت ,ترحيل,Threat of Enmity; War; Attack; Murder; or Harm
1659542904891662336,Immigrant-Refugee_Arabic,"الحمدلله الذي عافانا مما ابتلاهم به 
#ترحيل_المغربيات_مطلب2 
#متنكرين_كالسعوديين27  ","الحمدلله الذي عافانا مما ابتلاهم به,#ترحيل_المغربيات_مطلب2,#متنكرين_كالسعوديين27","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1659600825474318337,Immigrant-Refugee_Arabic,أسأل الخليجيين وذانيال الاسباني والسائح البلجيكي فليب سرفاتي الاب الشرعي لكل المغاربة معروفين ومشهوريين عند الخليجيين والهلوندين والاطاليين حتى في اندونيسيا وتركيا بانكوك العرب تعرف هذا التريند عند السعودين #ترحيل_المغربيات_مطلب بوس وركاع وأنتظر أختك ترجع من حقول الفراولة حامل,"الاب الشرعي لكل المغاربة,تحقير,بوس وركاع,أنتظر أختك ترجع من حقول الفراولة حامل","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1659679566913314817,Immigrant-Refugee_Arabic,اطلب ولي  محمد بن سلمان ب ترحيل البورما والفلسطينيه  واي واحد عليه قضيه نصب ماليه  او مخدرات,ترحيل البورما والفلسطينيه,Exclusive/Discriminatory Discourse
1658555124682244098,Immigrant-Refugee_Arabic,المصريين يعملو استفتاء كبير ضد قانون التجنيس الجديد و ترحيل اللاجئيين  والله و نوصله و نعرفهم ان معدش مرحب بيهم,"ترحيل اللاجئيين,معدش مرحب بيهم","Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse"
1659882240376033281,Immigrant-Refugee_Arabic,كل الاحانب صارو غثاا عندنا كلهم كلهم يبغالهم ترحيل على بلادهم ما نبغا نشوف ولا اجنبي عندنا,"كل الاحانب صارو غثاا عندنا,كلهم كلهم يبغالهم ترحيل على بلادهم,ما نبغا نشوف ولا اجنبي عندنا","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse"
1658165264616247296,Immigrant-Refugee_Arabic,#ترحيل_زريعة_بوسبير_من_ارض_الشهداء  نريد تطهير بلادنا من نجاستهم,"ترحيل زريعة بوسبير من ارض الشهداء,تطهير بلادنا من نجاستهم","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1659306931570323463,Immigrant-Refugee_Arabic,"عطاهم العلم الصحيح


بدون مجاملة دبلوماسيه
ولا لغة الخشب

#ترحيل_المغربيات_مطلب 
#ترحيل_المغربيات_مطلب2","#ترحيل_المغربيات_مطلب,#ترحيل_المغربيات_مطلب2","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse"
1658208913248907264,Immigrant-Refugee_Arabic,"80% السوريين اللى فى مصر محتاجين يتربو فى القسم و يترحلو على بلدهم
و ال20% تترفع عليهم الإقامات ل 3000دولار فى السنة و اللى مش عاجبة سوريا بلده اولى بيه 
#ارجع_يا_سوري_ابنى_بلدك 
#ترحيل_السوريين","80% السوريين اللى فى مصر محتاجين يتربو فى القسم و يترحلو على بلدهم,ال20% تترفع عليهم الإقامات ل 3000دولار فى السنة,اللى مش عاجبة سوريا بلده اولى بيه","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse"
1659631921217847323,Immigrant-Refugee_Arabic,نتمنى ترحيل السوريين في اقرب وقت لكي يبني وطنة لان ثورتهم كانت كلها سربته اشعلها الاخونج وركبوها وتاجروا بها,"نتمنى ترحيل السوريين في اقرب وقت,ثورتهم كانت كلها سربته اشعلها الاخونج وركبوها وتاجروا بها","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1659969816231391235,Immigrant-Refugee_Arabic,لازم فرض التأشيرة و ترحيل العمال الغير شرعيين ماشي ياكلو الغلة و يسبو الملة بني مركع,"ترحيل العمال الغير شرعيين,ياكلو الغلة و يسبو الملة,بني مركع","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1658517402454196234,Immigrant-Refugee_Arabic,ياليت بلدك الديوث العاهر في ربع شرف السعودية وهي تقضي ع هذي الأشكال #ترحيل_المغربيات_مطلب,"الديوث العاهر,هذي الأشكال","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1659628846000291853,Immigrant-Refugee_Arabic,"بعون الله
بعد القمه العربيه
سيبدأ نهايه ازمه سوريا  والعراق
واليمن ولبنان لانها قضايا متشابكه فيها عامل مشترك مزدوج(تركيا/ايران)
وسوف يتم رأب هذا الصدع
[[[وبعد ثلاث سنوات من الان
سيبدأ ترحيل خليني اقول(الضيوف)من مصر]]]",سيبدأ ترحيل خليني اقول(الضيوف)من مصر,Exclusive/Discriminatory Discourse
1659645315803127827,Immigrant-Refugee_Arabic,ياحكومة نبي ترحيل لـ ايقالو وماريقا و منع من دخول السعودية للأبد,ترحيل لـ ايقالو وماريقا ومنع من دخول السعودية للأبد,Threat of Enmity; War; Attack; Murder; or Harm
